Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Slovak Republic,SVK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.190805019646
Slovak Republic,SVK,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,6.71291440093651
Slovak Republic,SVK,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,4.5269140203818
Slovak Republic,SVK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,45973.9406902991
Slovak Republic,SVK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,78.0170731707317
Slovak Republic,SVK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5426740
Slovenia,SVN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Slovenia,SVN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,55.5378927789875
Slovenia,SVN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,6.27876819755673
Slovenia,SVN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,3.80287493089948
Slovenia,SVN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,56064.0974596742
Slovenia,SVN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.9780487804878
Slovenia,SVN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Slovenia,SVN,"Population, total",SP.POP.TOTL,2120461
Solomon Islands,SLB,Access to electricity (% of population),EG.ELC.ACCS.ZS,81.3
Solomon Islands,SLB,Urban population (% of total population),SP.URB.TOTL.IN.ZS,30.0088821088389
Solomon Islands,SLB,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Solomon Islands,SLB,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
Solomon Islands,SLB,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2596.56364252803
Solomon Islands,SLB,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,70.528
Solomon Islands,SLB,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.29349080062944
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,800005
"Somalia, Fed. Rep.",SOM,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.3
"Somalia, Fed. Rep.",SOM,Urban population (% of total population),SP.URB.TOTL.IN.ZS,54.0714435506882
"Somalia, Fed. Rep.",SOM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
"Somalia, Fed. Rep.",SOM,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
"Somalia, Fed. Rep.",SOM,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,1555.61016798776
"Somalia, Fed. Rep.",SOM,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,58.816
"Somalia, Fed. Rep.",SOM,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
"Somalia, Fed. Rep.",SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,8.14262404011E-06
"Somalia, Fed. Rep.",SOM,"Population, total",SP.POP.TOTL,18358615
South Africa,ZAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.7
South Africa,ZAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,63.5823705163545
South Africa,ZAF,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,6.32333801823275
South Africa,ZAF,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,11.6716750751014
South Africa,ZAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,15199.7329823776
South Africa,ZAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.139
South Africa,ZAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
South Africa,ZAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.12346982955933
South Africa,ZAF,"Population, total",SP.POP.TOTL,63212384
South Sudan,SSD,Access to electricity (% of population),EG.ELC.ACCS.ZS,5.4
South Sudan,SSD,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.0737755279692
South Sudan,SSD,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
South Sudan,SSD,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
South Sudan,SSD,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
South Sudan,SSD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,57.617
South Sudan,SSD,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
South Sudan,SSD,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
South Sudan,SSD,"Population, total",SP.POP.TOTL,11483374
Spain,ESP,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Spain,ESP,Urban population (% of total population),SP.URB.TOTL.IN.ZS,80.128491001856
Spain,ESP,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,12.2528443279897
Spain,ESP,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,17.2639525802691
Spain,ESP,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,55682.2402603093
Spain,ESP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.8829268292683
Spain,ESP,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Spain,ESP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Spain,ESP,"Population, total",SP.POP.TOTL,48352528
Sri Lanka,LKA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sri Lanka,LKA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,20.1455348442463
Sri Lanka,LKA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,15.3541604282848
Sri Lanka,LKA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,25.7048170080461
Sri Lanka,LKA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,14455.6544414734
Sri Lanka,LKA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.483
Sri Lanka,LKA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,92.6600036621094
Sri Lanka,LKA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,1.82774571561927
Sri Lanka,LKA,"Population, total",SP.POP.TOTL,22037000
St. Kitts and Nevis,KNA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Kitts and Nevis,KNA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,31.7007809622822
St. Kitts and Nevis,KNA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
St. Kitts and Nevis,KNA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
St. Kitts and Nevis,KNA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,33979.6303615734
St. Kitts and Nevis,KNA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.145
St. Kitts and Nevis,KNA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
St. Kitts and Nevis,KNA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.49726171629099
St. Kitts and Nevis,KNA,"Population, total",SP.POP.TOTL,46758
St. Lucia,LCA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Lucia,LCA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,29.0976313248036
St. Lucia,LCA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
St. Lucia,LCA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
St. Lucia,LCA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,25974.5092925263
St. Lucia,LCA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.697
St. Lucia,LCA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
St. Lucia,LCA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.74212002754211
St. Lucia,LCA,"Population, total",SP.POP.TOTL,179285
St. Martin (French part),MAF,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Martin (French part),MAF,Urban population (% of total population),SP.URB.TOTL.IN.ZS,100
St. Martin (French part),MAF,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
St. Martin (French part),MAF,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
St. Martin (French part),MAF,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
St. Martin (French part),MAF,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,80.224
St. Martin (French part),MAF,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
St. Martin (French part),MAF,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
St. Martin (French part),MAF,"Population, total",SP.POP.TOTL,27515
St. Vincent and the Grenadines,VCT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
St. Vincent and the Grenadines,VCT,Urban population (% of total population),SP.URB.TOTL.IN.ZS,47.7169922340041
St. Vincent and the Grenadines,VCT,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,25.9960868086502
St. Vincent and the Grenadines,VCT,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,72.5053396773012
St. Vincent and the Grenadines,VCT,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,19819.869034679
St. Vincent and the Grenadines,VCT,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.23
St. Vincent and the Grenadines,VCT,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
St. Vincent and the Grenadines,VCT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,6.4582691706334
St. Vincent and the Grenadines,VCT,"Population, total",SP.POP.TOTL,101323
Sudan,SDN,Access to electricity (% of population),EG.ELC.ACCS.ZS,66
Sudan,SDN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,34.7960076976764
Sudan,SDN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Sudan,SDN,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
Sudan,SDN,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,2420.65795898438
Sudan,SDN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.331
Sudan,SDN,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Sudan,SDN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sudan,SDN,"Population, total",SP.POP.TOTL,50042791
Suriname,SUR,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.6
Suriname,SUR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,65.7562408447266
Suriname,SUR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,15.7948639198877
Suriname,SUR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,3.49482571976993
Suriname,SUR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,21110.1980204563
Suriname,SUR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.631
Suriname,SUR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Suriname,SUR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.86623341491363
Suriname,SUR,"Population, total",SP.POP.TOTL,628886
Sweden,SWE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Sweden,SWE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,88.631216160938
Sweden,SWE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,10.8757630877108
Sweden,SWE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,6.78477872762508
Sweden,SWE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,69226.3272756663
Sweden,SWE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,83.309756097561
Sweden,SWE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Sweden,SWE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Sweden,SWE,"Population, total",SP.POP.TOTL,10536632
Switzerland,CHE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Switzerland,CHE,Urban population (% of total population),SP.URB.TOTL.IN.ZS,85.1854212679815
Switzerland,CHE,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,4.26183066735549
Switzerland,CHE,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,2.56981145451484
Switzerland,CHE,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,95141.5960943632
Switzerland,CHE,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,84.0560975609756
Switzerland,CHE,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Switzerland,CHE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Switzerland,CHE,"Population, total",SP.POP.TOTL,8888822
Syrian Arab Republic,SYR,Access to electricity (% of population),EG.ELC.ACCS.ZS,88.4
Syrian Arab Republic,SYR,Urban population (% of total population),SP.URB.TOTL.IN.ZS,72.1673803143204
Syrian Arab Republic,SYR,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,..
Syrian Arab Republic,SYR,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,..
Syrian Arab Republic,SYR,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,..
Syrian Arab Republic,SYR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.12
Syrian Arab Republic,SYR,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Syrian Arab Republic,SYR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Syrian Arab Republic,SYR,"Population, total",SP.POP.TOTL,23594623
Tajikistan,TJK,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Tajikistan,TJK,Urban population (% of total population),SP.URB.TOTL.IN.ZS,26.1890127571429
Tajikistan,TJK,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,26.4602498560308
Tajikistan,TJK,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,5.22655112519882
Tajikistan,TJK,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4963.58295264504
Tajikistan,TJK,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,71.79
Tajikistan,TJK,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Tajikistan,TJK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.43682120015444
Tajikistan,TJK,"Population, total",SP.POP.TOTL,10389799
Tanzania,TZA,Access to electricity (% of population),EG.ELC.ACCS.ZS,48.3
Tanzania,TZA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,35.4748019434954
Tanzania,TZA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,8.82090581410317
Tanzania,TZA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,33.1465652358269
Tanzania,TZA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4018.5166015625
Tanzania,TZA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,66.995
Tanzania,TZA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Tanzania,TZA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.25853222146531
Tanzania,TZA,"Population, total",SP.POP.TOTL,66617606
Thailand,THA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Thailand,THA,Urban population (% of total population),SP.URB.TOTL.IN.ZS,60.9341926574707
Thailand,THA,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,7.02762772372685
Thailand,THA,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,15.0565120386781
Thailand,THA,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,23519.2120979823
Thailand,THA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.412
Thailand,THA,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Thailand,THA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,2.52122219628772
Thailand,THA,"Population, total",SP.POP.TOTL,71702435
Timor-Leste,TLS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Timor-Leste,TLS,Urban population (% of total population),SP.URB.TOTL.IN.ZS,28.595471832952
Timor-Leste,TLS,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,28.0558750199224
Timor-Leste,TLS,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,10.4763990410188
Timor-Leste,TLS,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4806.82181559299
Timor-Leste,TLS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.689
Timor-Leste,TLS,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Timor-Leste,TLS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.24052834781801
Timor-Leste,TLS,"Population, total",SP.POP.TOTL,1384286
Togo,TGO,Access to electricity (% of population),EG.ELC.ACCS.ZS,59.2
Togo,TGO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,43.2496853032436
Togo,TGO,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,19.2960459636213
Togo,TGO,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,31.9620441511226
Togo,TGO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3154.43329348299
Togo,TGO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,62.739
Togo,TGO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Togo,TGO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.14281885166484
Togo,TGO,"Population, total",SP.POP.TOTL,9304337
Tonga,TON,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Tonga,TON,Urban population (% of total population),SP.URB.TOTL.IN.ZS,21.147944541337
Tonga,TON,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,27.4895264473966
Tonga,TON,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,30.9274561573158
Tonga,TON,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7802.66986206107
Tonga,TON,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,72.895
Tonga,TON,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Tonga,TON,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..
Tonga,TON,"Population, total",SP.POP.TOTL,104597
Trinidad and Tobago,TTO,Access to electricity (% of population),EG.ELC.ACCS.ZS,98.7
Trinidad and Tobago,TTO,Urban population (% of total population),SP.URB.TOTL.IN.ZS,53.9536842104572
Trinidad and Tobago,TTO,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,13.600777673733
Trinidad and Tobago,TTO,Food exports (% of merchandise exports),TX.VAL.FOOD.ZS.UN,7.17137681251142
Trinidad and Tobago,TTO,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,34623.3691500959
Trinidad and Tobago,TTO,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.49
Trinidad and Tobago,TTO,"Literacy rate, adult total (% of people ages 15 and above)",SE.ADT.LITR.ZS,..
Trinidad and Tobago,TTO,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.01114988327026
Trinidad and Tobago,TTO,"Population, total",SP.POP.TOTL,1367510
Tunisia,TUN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Tunisia,TUN,Urban population (% of total population),SP.URB.TOTL.IN.ZS,70.0266686486584
Tunisia,TUN,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,13.3879850452307
